sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
47.001,6,6,0,37022.17,37022.17,,37849.5,0.0,0.0,276.0,1128,0,178,185,186,198,181,200,0,0,0,0,0,0,0,0
48.001,6,6,0,37922.33,37922.33,,38742.0,0.0,0.0,282.0,1152,0,182,186,192,202,183,207,0,0,0,0,0,0,0,0
49.001,6,6,0,38494.5,38494.5,,39583.25,0.0,0.0,288.0,1176,0,189,190,194,206,186,211,0,0,0,0,0,0,0,0
50.001,6,6,0,39283.33,39283.33,,40416.25,0.0,0.0,294.0,1200,0,191,192,198,212,189,218,0,0,0,0,0,0,0,0
51.001,6,6,0,40139.17,40139.17,,41225.0,0.0,0.0,300.0,1224,0,196,200,201,213,193,221,0,0,0,0,0,0,0,0
52.001,6,6,0,40905.67,40905.67,,42083.5,0.0,0.0,306.0,1248,0,203,206,206,215,195,223,0,0,0,0,0,0,0,0
53.001,6,6,0,41672.17,41672.17,,42650.25,0.0,0.0,312.0,1272,0,210,207,207,221,200,227,0,0,0,0,0,0,0,0
54.001,6,6,0,42600.33,42600.33,,43617.25,0.0,0.0,318.0,1296,0,211,209,210,227,207,232,0,0,0,0,0,0,0,0
55.001,6,6,0,43388.83,43388.83,,44566.5,0.0,0.0,324.0,1320,0,217,210,215,231,210,237,0,0,0,0,0,0,0,0
56.001,6,6,0,44188.83,44188.83,,45441.75,0.0,0.0,330.0,1344,0,221,213,221,234,216,239,0,0,0,0,0,0,0,0
57.001,6,6,0,44983.5,44983.5,,46208.25,0.0,0.0,336.0,1368,0,226,216,225,234,220,247,0,0,0,0,0,0,0,0
58.001,6,6,0,45755.83,45755.83,,47125.0,0.0,0.0,342.0,1392,0,229,220,230,241,223,249,0,0,0,0,0,0,0,0
59.001,6,6,0,46600.0,46600.0,,47849.5,0.0,0.0,348.0,1416,0,235,223,236,244,226,252,0,0,0,0,0,0,0,0
60.001,6,6,0,47483.5,47483.5,,48816.5,0.0,0.0,354.0,1440,0,239,225,238,252,230,256,0,0,0,0,0,0,0,0
